"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.E.1","Average total employee-plus-one premium (in dollars) per enrolled employee at establishments that offer health insurance","17,045 ","15,979 ","suppressed","14,322 ","17,429 ","17,215 ","16,241 ","17,125 ","603.40 ","1075.22 ","suppressed","1365.77 ","711.15 ","838.76 ","1091.09 ","654.02 "
"II.E.1.d","Average total employee-plus-one premium (in dollars) for purchased plans per enrolled employee at private-sector establishments that offer health insurance","16,200 ","15,240 ","suppressed","13,385 ","17,307 ","16,504 ","15,547 ","16,477 ","793.45 ","921.52 ","suppressed","1228.76 ","1388.98 ","1501.30 ","1053.36 ","1032.18 "
"II.E.1.e","Average total employee-plus-one premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","17,355 ","suppressed","suppressed","suppressed","17,582 ","17,275 ","suppressed","17,294 ","781.75 ","suppressed","suppressed","suppressed","1049.02 ","895.87 ","suppressed","790.06 "
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","4,993 ","suppressed","suppressed","4,770 ","5,217 ","4,668 ","6,982 ","4,795 ","357.74 ","suppressed","suppressed","590.22 ","545.97 ","436.22 ","1515.02 ","347.62 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","6,088 ","suppressed","suppressed","4,687 ","5,756 ","5,600 ","7,379 ","5,542 ","629.60 ","suppressed","suppressed","671.07 ","679.36 ","489.00 ","1652.09 ","438.41 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,590 ","suppressed","suppressed","suppressed","4,537 ","4,588 ","3,926 ","4,599 ","404.57 ","suppressed","suppressed","suppressed","534.74 ","464.69 ","261.19 ","410.47 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","29.3% ","suppressed","suppressed","33.3% ","29.9% ","27.1% ","43.0% ","28.0% ","2.18% ","suppressed","suppressed","5.76% ","3.84% ","2.50% ","9.99% ","2.08% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","37.6% ","suppressed","suppressed","35.0% ","33.3% ","33.9% ","47.5% ","33.6% ","4.71% ","suppressed","suppressed","6.79% ","5.79% ","5.66% ","11.01% ","4.13% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","26.4% ","suppressed","suppressed","suppressed","25.8% ","26.6% ","suppressed","26.6% ","2.24% ","suppressed","suppressed","suppressed","2.44% ","2.59% ","suppressed","2.28% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","17.9% ","suppressed","10.7% ","12.1% ","18.8% ","19.1% ","13.3% ","18.5% ","1.06% ","suppressed","3.16% ","1.53% ","2.81% ","1.36% ","2.47% ","1.17% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","2.5%*","0% ","suppressed","12.8%*","1.9%*","0.3%*","17.1%*","1.0%*","0.91%*","0% ","suppressed","7.96%*","1.47%*","0.26%*","8.26%*","0.49%*"
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","73.1% ","suppressed","0% ","17.4%*","44.3% ","92.1% ","11.5%*","79.2% ","4.51% ","suppressed","0% ","8.62%*","7.97% ","3.45% ","6.21%*","4.39% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","14.8% ","suppressed","10.8% ","12.2% ","17.4% ","15.9% ","13.5% ","15.5% ","1.54% ","suppressed","3.18% ","1.61% ","2.93% ","3.17% ","2.75% ","1.87% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","19.4% ","suppressed","suppressed","suppressed","21.0% ","19.4% ","suppressed","19.5% ","1.30% ","suppressed","suppressed","suppressed","3.81% ","1.42% ","suppressed","1.33% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","94.6% ","100% ","72.7% ","95.5% ","98.4% ","94.5% ","87.1% ","95.6% ","1.73% ","0% ","11.62% ","3.32% ","1.37% ","2.48% ","5.02% ","1.81% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","2,247 ","3,057 ","3,096 ","2,681 ","2,815 ","1,903 ","2,956 ","2,148 ","115.38 ","517.32 ","424.26 ","315.54 ","232.05 ","126.36 ","263.23 ","120.42 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","4,352 ","suppressed","suppressed","5,987 ","5,343 ","3,586 ","6,038 ","4,150 ","308.45 ","suppressed","suppressed","885.94 ","460.05 ","345.21 ","825.60 ","321.92 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","59.5% ","74.8% ","88.2% ","59.5% ","78.5% ","50.9% ","72.0% ","57.7% ","5.82% ","13.15% ","6.20% ","10.46% ","6.20% ","7.83% ","7.06% ","6.42% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","27 ","31 ","21 ","26 ","30 ","25 ","25 ","27 ","1.15 ","3.24 ","2.21 ","1.63 ","1.49 ","1.78 ","1.53 ","1.33 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","20.3% ","suppressed","26.8% ","22.5% ","17.7% ","20.8% ","21.0% ","20.2% ","1.69% ","suppressed","2.65% ","1.23% ","1.32% ","2.24% ","1.36% ","1.83% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","32.5% ","suppressed","6.6%*","19.8%*","31.0%*","37.1% ","20.8% ","34.1% ","5.31% ","suppressed","4.69%*","7.38%*","10.79%*","7.54% ","6.18% ","5.97% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","94.6% ","suppressed","90.3% ","89.7% ","89.6% ","99.7% ","83.1% ","96.5% ","1.58% ","suppressed","8.08% ","8.38% ","5.03% ","0.21% ","5.39% ","1.52% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","91.5% ","suppressed","72.9% ","74.9% ","84.4% ","99.4% ","74.8% ","93.5% ","2.86% ","suppressed","9.71% ","12.65% ","10.28% ","0.56% ","8.81% ","2.91% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","4,704 ","6,982 ","5,839 ","5,173 ","5,627 ","4,242 ","5,666 ","4,573 ","207.84 ","587.06 ","521.93 ","393.91 ","419.76 ","225.29 ","359.15 ","222.04 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","8,875 ","10,327 ","suppressed","11,466 ","10,849 ","7,930 ","11,026 ","8,666 ","574.72 ","595.94 ","suppressed","525.58 ","1256.47 ","601.97 ","579.81 ","616.48 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","65.0% ","83.5% ","59.6% ","64.4% ","79.3% ","60.2% ","64.4% ","65.0% ","5.16% ","12.19% ","14.87% ","10.28% ","6.65% ","8.24% ","8.26% ","5.82% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","42.6% ","suppressed","suppressed","23.8%*","39.3% ","50.3% ","16.4%*","46.7% ","4.74% ","suppressed","suppressed","11.40%*","11.38% ","5.71% ","7.00%*","5.12% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","3.5%*","0% ","12.4%*","0% ","0% ","4.5%*","suppressed","3.3%*","1.45%*","0% ","11.61%*","0% ","0% ","2.12%*","suppressed","1.50%*"
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","1.2%*","0% ","0% ","8.8%*","0.5%*","0.3%*","0% ","1.3%*","0.90%*","0% ","0% ","8.37%*","0.55%*","0.23%*","0% ","1.04%*"
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","24.1% ","suppressed","6.2%*","20.9%*","11.8%*","30.8% ","15.6%*","25.5% ","4.08% ","suppressed","5.97%*","7.32%*","4.21%*","6.94% ","5.31%*","4.75% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","6.3%*","suppressed","21.9%*","5.9%*","8.3%*","4.2%*","15.2%*","4.9%*","2.10%*","suppressed","12.61%*","5.73%*","5.55%*","2.32%*","6.82%*","2.11%*"
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","27.7% ","suppressed","15.4%*","15.3%*","31.2%*","30.3% ","10.6%*","30.4% ","4.11% ","suppressed","9.26%*","7.85%*","9.36%*","5.38% ","4.64%*","4.49% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","37.3% ","suppressed","44.2%*","49.1% ","48.1% ","29.9% ","53.8% ","34.7% ","3.83% ","suppressed","14.65%*","10.50% ","9.93% ","5.35% ","8.43% ","4.35% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","57.4% ","suppressed","suppressed","70.6% ","79.3% ","47.9% ","66.0% ","56.4% ","5.01% ","suppressed","suppressed","13.69% ","8.59% ","6.90% ","12.90% ","5.46% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","57.3% ","suppressed","0% ","19.1%*","42.5%*","78.5% ","14.7%*","63.4% ","8.24% ","suppressed","0% ","12.00%*","16.24%*","8.49% ","10.90%*","8.77% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","5.2%*","0% ","suppressed","11.8%*","0% ","6.1%*","12.5%*","4.3%*","2.49%*","0% ","suppressed","10.66%*","0% ","3.49%*","10.06%*","2.48%*"
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","2.0%*","0% ","suppressed","10.6%*","0% ","1.2%*","1.9%*","2.0%*","1.31%*","0% ","suppressed","10.06%*","0% ","1.17%*","1.96%*","1.45%*"
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","30.0% ","suppressed","suppressed","6.3%*","17.0%*","39.9% ","6.7%*","32.9% ","4.84% ","suppressed","suppressed","5.67%*","7.93%*","7.03% ","5.75%*","5.41% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","5.3%*","0% ","suppressed","0.6%*","suppressed","suppressed","12.8%*","4.4%*","2.25%*","0% ","suppressed","0.67%*","suppressed","suppressed","11.14%*","2.06%*"
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","32.9% ","suppressed","0% ","13.5%*","33.7%*","37.6% ","9.7%*","35.7% ","5.77% ","suppressed","0% ","9.04%*","13.14%*","7.34% ","7.56%*","6.17% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","24.5% ","suppressed","suppressed","57.1% ","45.6%*","10.3%*","56.3% ","20.7% ","5.00% ","suppressed","suppressed","13.48% ","14.10%*","4.06%*","12.75% ","5.25% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","60.6% ","79.9% ","71.6% ","63.7% ","79.0% ","52.8% ","73.0% ","58.8% ","5.89% ","11.12% ","10.78% ","10.65% ","6.20% ","7.99% ","6.86% ","6.50% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","48 ","86 ","58 ","54 ","49 ","43 ","66 ","45 ","2.19 ","10.03 ","7.28 ","4.71 ","3.77 ","2.92 ","4.40 ","2.34 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","19.3% ","suppressed","suppressed","23.3% ","17.1% ","19.4% ","21.2% ","19.1% ","0.94% ","suppressed","suppressed","2.26% ","2.30% ","1.09% ","1.58% ","1.01% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","35.6% ","suppressed","16.0%*","18.3%*","23.3% ","44.1% ","22.5% ","37.4% ","6.19% ","suppressed","9.22%*","6.77%*","6.81% ","8.50% ","6.38% ","6.86% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","4.1%*","1.5%*","1.1%*","7.6%*","7.4%*","2.9%*","6.6%*","3.7%*","1.42%*","1.51%*","1.16%*","4.00%*","4.58%*","1.61%*","3.17%*","1.55%*"
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","10.4% ","suppressed","26.2%*","16.0%*","13.3%*","7.3%*","19.1%*","9.2%*","2.70% ","suppressed","12.56%*","7.38%*","7.14%*","3.14%*","6.05%*","2.90%*"
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","1,121*","suppressed","suppressed","241 ","suppressed","1,536*","suppressed","1,129*","461.30*","suppressed","suppressed","22.79 ","suppressed","895.59*","suppressed","577.63*"
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","19.0% ","22.5% ","22.0% ","19.2% ","19.6% ","18.5% ","21.0% ","18.8% ","0.86% ","2.64% ","1.19% ","1.49% ","1.70% ","1.16% ","0.91% ","0.95% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","85.3% ","suppressed","56.1% ","77.8% ","85.3% ","89.3% ","67.0% ","87.8% ","3.50% ","suppressed","12.53% ","7.88% ","6.16% ","4.67% ","6.99% ","3.75% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","6.5%*","0% ","1.2%*","0% ","2.7%*","9.3%*","0.4%*","7.4%*","2.30%*","0% ","1.18%*","0% ","1.65%*","3.69%*","0.41%*","2.65%*"
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","952*","suppressed","suppressed","suppressed","suppressed","958*","suppressed","956*","333.08*","suppressed","suppressed","suppressed","suppressed","363.84*","suppressed","335.12*"
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","61.6% ","82.0% ","56.6% ","64.9% ","77.9% ","55.4% ","64.3% ","61.2% ","4.84% ","11.53% ","15.93% ","9.94% ","6.66% ","7.39% ","7.95% ","5.43% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","87.0% ","72.5% ","79.1% ","92.1% ","83.1% ","88.6% ","81.4% ","87.7% ","2.66% ","13.21% ","11.53% ","5.04% ","6.50% ","3.38% ","6.25% ","2.87% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","94.1% ","100% ","86.4% ","93.0% ","98.1% ","93.3% ","89.4% ","94.7% ","2.96% ","0% ","12.85% ","4.28% ","1.06% ","4.40% ","5.60% ","3.27% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","4,552 ","suppressed","suppressed","7,625 ","5,209 ","3,792 ","5,406 ","4,435 ","303.77 ","suppressed","suppressed","1452.46 ","433.07 ","286.06 ","678.85 ","327.80 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","8,091 ","suppressed","suppressed","14,091 ","10,433 ","6,718 ","8,934 ","8,009 ","580.93 ","suppressed","suppressed","2864.08 ","1037.94 ","594.86 ","1760.45 ","617.45 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","9,506 ","suppressed","suppressed","22,716 ","10,803 ","7,206 ","17,240*","8,738 ","894.38 ","suppressed","suppressed","4993.14 ","1232.41 ","795.94 ","5792.86*","779.16 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","106 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","7.41 ","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed","suppressed"
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","40.2% ","42.1% ","43.6% ","41.1% ","44.7% ","38.5% ","42.9% ","39.9% ","2.32% ","5.31% ","7.07% ","4.08% ","5.54% ","2.85% ","3.33% ","2.53% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","9,943 ","13,100 ","11,426 ","9,403 ","11,277 ","9,538 ","9,968 ","9,940 ","544.07 ","1268.55 ","1886.96 ","1113.19 ","852.68 ","700.97 ","1038.01 ","598.31 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","18,635 ","suppressed","suppressed","19,726 ","21,520 ","17,985 ","16,078 ","18,907 ","1457.20 ","suppressed","suppressed","2926.48 ","3516.17 ","1782.35 ","2341.04 ","1605.93 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","19,330 ","20,760 ","suppressed","25,971 ","24,748 ","17,200 ","22,262 ","19,097 ","1655.11 ","1780.38 ","suppressed","2381.77 ","3411.10 ","1829.83 ","2523.43 ","1757.02 "

