"Table No.","Table Description","Total","Less than 10 employees","10-24 employees","25-99 employees","100-999 employees","1000 or more employees","Less than 50 employees","50 or more employees","Std. Err. Total","Std. Err. Less than 10 employees","Std. Err. 10-24 employees","Std. Err. 25-99 employees","Std. Err. 100-999 employees","Std. Err. 1000 or more employees","Std. Err. Less than 50 employees","Std. Err. 50 or more employees"
"II.D.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have family coverage","23.0% ","suppressed","suppressed","14.1%*","17.8% ","23.9% ","21.6%*","23.0% ","1.14% ","suppressed","suppressed","4.34%*","2.94% ","1.27% ","6.54%*","1.16% "
"II.E.1","Average total employee-plus-one premium (in dollars) per enrolled employee at establishments that offer health insurance","18,827 ","21,182 ","15,515 ","17,594 ","19,345 ","18,994 ","17,950 ","18,968 ","460.17 ","2781.13 ","2357.93 ","1291.43 ","891.18 ","555.48 ","1738.41 ","455.01 "
"II.E.1.d","Average total employee-plus-one premium (in dollars) for purchased plans per enrolled employee at private-sector establishments that offer health insurance","18,450 ","22,604 ","14,430 ","17,732 ","19,882 ","17,827 ","18,065 ","18,577 ","703.76 ","2226.44 ","2394.74 ","1358.10 ","1015.00 ","937.66 ","1867.65 ","703.44 "
"II.E.1.e","Average total employee-plus-one premium (in dollars) for self-insured plans per enrolled employee at private-sector establishments that offer health insurance","19,210 ","suppressed","suppressed","15,938 ","17,890 ","19,484 ","suppressed","19,276 ","604.24 ","suppressed","suppressed","2938.01 ","1510.89 ","676.54 ","suppressed","612.24 "
"II.E.2","Average total employee contribution (in dollars) per enrolled employee for employee-plus-one coverage at establishments that offer health insurance","5,159 ","suppressed","6,009 ","6,477 ","5,693 ","4,657 ","6,153 ","4,999 ","274.10 ","suppressed","1362.77 ","1128.66 ","421.25 ","354.95 ","897.72 ","281.74 "
"II.E.2.d","Average total employee contribution (in dollars) for purchased plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","5,340 ","suppressed","5,302 ","6,645 ","5,908 ","4,141 ","6,084 ","5,094 ","386.48 ","suppressed","1382.25 ","1193.55 ","493.84 ","449.25 ","967.12 ","389.45 "
"II.E.2.e","Average total employee contribution (in dollars) for self-insured plans per enrolled employee for employee-plus-one coverage at private-sector establishments that offer health insurance","4,975 ","suppressed","suppressed","suppressed","5,111 ","4,873 ","suppressed","4,923 ","393.32 ","suppressed","suppressed","suppressed","782.91 ","447.15 ","suppressed","400.37 "
"II.E.3","Percent of total premiums contributed (in dollars) by employees enrolled in employee-plus-one coverage at establishments that offer health insurance","27.4% ","suppressed","38.7% ","36.8% ","29.4% ","24.5% ","34.3% ","26.4% ","1.52% ","suppressed","4.59% ","5.28% ","2.50% ","2.10% ","3.73% ","1.64% "
"II.E.3.d","Percent of total premiums for purchased plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","28.9% ","suppressed","36.7% ","37.5% ","29.7% ","23.2% ","33.7% ","27.4% ","1.90% ","suppressed","5.06% ","5.57% ","3.02% ","2.53% ","3.96% ","2.06% "
"II.E.3.e","Percent of total premiums for self-insured plans contributed by employees enrolled in employee-plus-one coverage at private-sector establishments that offer health insurance","25.9% ","suppressed","suppressed","suppressed","28.6% ","25.0% ","suppressed","25.5% ","2.40% ","suppressed","suppressed","suppressed","4.30% ","2.72% ","suppressed","2.44% "
"II.E.4","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage","18.6% ","17.1%*","17.7% ","15.8% ","18.4% ","19.3% ","16.8% ","18.9% ","0.78% ","5.77%*","3.73% ","1.43% ","1.95% ","0.94% ","2.38% ","0.82% "
"II.E.4.a","Percent of employees enrolled in a health insurance plan that have employee-plus-one coverage that required no employee contribution","8.2% ","suppressed","21.7%*","22.8%*","9.1%*","4.0%*","16.7%*","6.8% ","1.84% ","suppressed","12.37%*","7.59%*","4.22%*","1.69%*","6.73%*","1.78% "
"II.E.4.b","Percent of private-sector employees enrolled in a health insurance plan that have employee-plus-one coverage that are enrolled in a self-insured plan","49.6% ","suppressed","12.5%*","7.7%*","27.0% ","70.5% ","9.8%*","56.0% ","4.52% ","suppressed","6.08%*","3.41%*","6.57% ","6.01% ","3.87%*","5.02% "
"II.E.5","Percent of private-sector employees enrolled in a purchased health insurance plan that have employee-plus-one coverage","17.8% ","16.9%*","17.4% ","15.8% ","18.7% ","18.4% ","16.5% ","18.3% ","1.12% ","6.06%*","4.16% ","1.52% ","2.53% ","1.26% ","2.56% ","1.22% "
"II.E.6","Percent of private-sector employees enrolled in a self-insured health insurance plan that have employee-plus-one coverage","19.4% ","suppressed","suppressed","16.5% ","17.4% ","19.8% ","20.3% ","19.4% ","1.06% ","suppressed","suppressed","3.19% ","2.38% ","1.20% ","5.09% ","1.08% "
"II.F.1","Percent of private-sector employees enrolled in a health insurance plan that had a deductible","75.6% ","69.7% ","65.0% ","74.3% ","65.8% ","81.2% ","68.0% ","77.0% ","2.60% ","8.32% ","6.46% ","5.69% ","5.28% ","3.73% ","4.55% ","2.96% "
"II.F.2","Average individual deductible (in dollars) per employee enrolled with single coverage in a health insurance plan that had a deductible at private-sector establishments","1,801 ","1,543 ","2,677 ","1,912 ","2,001 ","1,650 ","2,025 ","1,761 ","87.42 ","368.84 ","381.09 ","233.52 ","192.51 ","111.62 ","232.87 ","94.12 "
"II.F.3","Average family deductible (in dollars) per employee enrolled with family coverage in a health insurance plan that had a deductible at private-sector establishments","3,768 ","6,321 ","5,215 ","3,936 ","4,218 ","3,340 ","5,197 ","3,570 ","236.53 ","1239.93 ","749.27 ","567.43 ","734.54 ","223.39 ","550.75 ","258.19 "
"II.F.4","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a physician","65.5% ","73.3% ","74.5% ","81.8% ","73.6% ","57.9% ","75.8% ","63.6% ","2.28% ","6.56% ","6.11% ","4.03% ","5.26% ","3.24% ","3.75% ","2.62% "
"II.F.5","Average copayment (in dollars) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician copayment at private-sector establishments","27 ","35 ","36 ","32 ","28 ","23 ","35 ","25 ","0.72 ","2.89 ","3.11 ","1.88 ","1.08 ","0.90 ","1.73 ","0.73 "
"II.F.6","Average coinsurance (in percents) for an office visit to a physician per employee enrolled in a health insurance plan that had a physician coinsurance at private-sector establishments","19.9% ","27.2% ","25.3% ","30.2% ","21.4% ","18.3% ","28.3% ","19.0% ","0.80% ","3.25% ","2.50% ","3.57% ","2.11% ","0.85% ","2.19% ","0.82% "
"II.F.7","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a physician","27.5% ","18.0% ","17.4%*","10.9% ","21.1% ","34.7% ","16.0% ","29.6% ","1.99% ","5.24% ","5.38%*","2.83% ","4.87% ","2.69% ","3.11% ","2.28% "
"II.F.8","Percent of private-sector employees enrolled with single coverage health insurance in a plan that had an individual maximum out-of-pocket","90.3% ","62.7% ","85.8% ","83.2% ","89.3% ","94.8% ","78.7% ","92.5% ","1.84% ","9.85% ","4.33% ","4.15% ","3.06% ","2.70% ","3.85% ","2.02% "
"II.F.9","Percent of private-sector employees enrolled with family coverage in a health insurance plan that had a family maximum out-of-pocket","89.8% ","58.4% ","70.4% ","82.6% ","91.0% ","95.2% ","66.9% ","94.0% ","1.84% ","14.21% ","10.63% ","5.94% ","4.03% ","1.58% ","7.13% ","1.50% "
"II.F.10","Average individual out-of-pocket maximum (in dollars) per employee enrolled with single coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","4,345 ","5,904 ","6,458 ","5,404 ","4,667 ","3,732 ","5,968 ","4,085 ","140.71 ","578.40 ","347.15 ","361.77 ","316.54 ","153.69 ","307.24 ","144.22 "
"II.F.11","Average family maximum out-of-pocket (in dollars) per employee enrolled with family coverage in a health insurance plan that had a maximum out-of-pocket at private-sector establishments","8,192 ","9,998 ","9,497 ","9,657 ","8,887 ","7,597 ","9,640 ","8,004 ","246.98 ","985.52 ","937.51 ","556.72 ","614.59 ","304.51 ","569.88 ","267.15 "
"II.F.12","Among private-sector enrollees with single coverage: Percent in a high deductible health insurance plan","39.8% ","30.9% ","44.7% ","34.7% ","34.8% ","43.0% ","36.8% ","40.4% ","2.62% ","8.68% ","7.57% ","6.00% ","5.33% ","3.71% ","5.04% ","2.96% "
"II.F.12.a","Among private-sector enrollees in a single coverage high deductible health insurance plan: Percent where the employer contributed to an HSA or an HRA","56.3% ","suppressed","19.8%*","30.7%*","48.7% ","69.1% ","23.5%*","61.9% ","4.59% ","suppressed","9.72%*","9.60%*","9.62% ","6.91% ","7.23%*","5.25% "
"II.F.12.b","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with exclusive providers","29.7% ","40.6% ","31.6% ","40.2% ","38.0% ","23.1% ","39.2% ","27.9% ","2.87% ","10.30% ","6.44% ","6.91% ","5.79% ","3.88% ","5.45% ","3.21% "
"II.F.12.c","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","5.8% ","17.9%*","7.2%*","10.0%*","9.1% ","2.6%*","10.2%*","5.0% ","1.05% ","9.07%*","3.52%*","3.64%*","2.67% ","0.95%*","3.20%*","1.07% "
"II.F.12.d","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","17.9% ","7.9%*","13.7%*","4.8%*","9.2% ","25.3% ","8.5% ","19.6% ","2.24% ","3.84%*","5.23%*","2.00%*","2.27% ","3.55% ","2.53% ","2.58% "
"II.F.12.e","Among private-sector enrollees with single coverage: Percent in a non-high deductible health insurance plan with any providers","6.8% ","2.7%*","2.9%*","10.3%*","8.8%*","6.1%*","5.4%*","7.1% ","1.74% ","1.92%*","2.04%*","4.70%*","4.97%*","2.13%*","2.25%*","2.02% "
"II.F.13","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","22.4% ","7.3%*","8.9%*","10.7%*","17.0% ","29.7% ","8.6%*","25.0% ","2.28% ","4.15%*","4.68%*","4.15%*","3.96% ","3.56% ","3.00%*","2.61% "
"II.F.14","Among private-sector enrollees with single coverage: Percent enrolled in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","17.4% ","23.6%*","35.8% ","24.1% ","17.9% ","13.3% ","28.1% ","15.4% ","2.22% ","8.21%*","7.23% ","4.72% ","4.60% ","3.37% ","4.49% ","2.53% "
"II.F.15","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan","46.0% ","35.0%*","43.6% ","49.3% ","50.7% ","45.2% ","42.1% ","46.7% ","3.26% ","13.24%*","10.27% ","8.55% ","10.26% ","3.48% ","7.02% ","3.62% "
"II.F.15.a","Among private-sector enrollees in a family coverage high deductible health insurance plan:  Percent where the employer contributed to an HSA or an HRA","64.0% ","suppressed","29.8%*","28.0%*","66.4% ","75.7% ","18.5%*","71.5% ","4.96% ","suppressed","14.93%*","10.79%*","11.98% ","5.93% ","8.23%*","5.00% "
"II.F.15.b","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with exclusive providers","21.2% ","41.0%*","27.0%*","30.6% ","24.5% ","16.5% ","33.0% ","19.0% ","2.53% ","14.19%*","10.40%*","7.18% ","6.17% ","2.96% ","7.03% ","2.61% "
"II.F.15.c","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is required","4.6% ","0% ","17.6%*","5.1%*","6.3%*","2.9%*","10.2%*","3.6% ","0.96% ","0% ","7.14%*","2.13%*","2.59%*","1.01%*","3.37%*","0.93% "
"II.F.15.d","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with mixed providers where a gatekeeper is not required","21.1% ","23.9%*","7.2%*","suppressed","13.4%*","27.2% ","11.1%*","22.9% ","2.69% ","12.11%*","4.28%*","suppressed","5.13%*","3.69% ","4.63%*","3.04% "
"II.F.15.e","Among private-sector enrollees with family coverage: Percent in a non-high deductible health insurance plan with any providers","7.2% ","0% ","suppressed","11.6%*","5.1%*","8.2%*","3.6%*","7.8% ","1.79% ","0% ","suppressed","7.87%*","2.55%*","2.61%*","1.85%*","2.09% "
"II.F.16","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer contributed to an HSA or an HRA","29.4% ","2.4%*","13.0%*","13.8%*","33.6%*","34.2% ","7.8%*","33.4% ","3.50% ","2.41%*","7.77%*","5.98%*","11.55%*","3.84% ","3.72%*","3.94% "
"II.F.17","Among private-sector enrollees with family coverage: Percent in a high deductible health insurance plan where the employer did not contribute to an HSA or an HRA","16.6% ","32.7%*","30.6% ","35.5% ","17.0% ","11.0% ","34.3% ","13.3% ","2.25% ","13.19%*","8.60% ","7.84% ","4.83% ","2.78% ","6.65% ","2.27% "
"II.F.18","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for an office visit to a specialist physician","65.7% ","77.8% ","75.4% ","80.5% ","76.6% ","57.0% ","79.4% ","63.3% ","2.22% ","5.90% ","6.01% ","4.52% ","4.30% ","3.28% ","3.43% ","2.57% "
"II.F.19","Average copayment (in dollars) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician copayment at private-sector establishments","47 ","57 ","51 ","54 ","43 ","46 ","54 ","45 ","1.81 ","5.11 ","4.55 ","3.35 ","1.99 ","3.31 ","2.97 ","2.14 "
"II.F.20","Average coinsurance (in percentages) for an office visit to a specialist physician per employee enrolled in a health insurance plan that had a specialist physician coinsurance at private-sector establishments","20.3% ","22.1% ","26.5% ","27.0% ","21.0% ","19.2% ","26.6% ","19.6% ","0.77% ","4.00% ","2.27% ","2.66% ","1.52% ","0.91% ","2.10% ","0.79% "
"II.F.21","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for an office visit to a specialist physician","27.6% ","18.5%*","16.9%*","15.8% ","17.3% ","35.6% ","17.3% ","29.5% ","1.92% ","6.12%*","5.51%*","4.10% ","3.49% ","2.73% ","3.43% ","2.18% "
"II.F.22","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per day","10.6% ","20.4%*","29.7% ","25.3% ","18.3%*","2.2%*","27.1% ","7.6% ","1.67% ","7.66%*","6.28% ","5.64% ","5.52%*","0.68%*","4.45% ","1.72% "
"II.F.23","Percent of private-sector employees enrolled in a health insurance plan that had a copayment for hospital admission per stay","23.4% ","19.3% ","25.8% ","11.8% ","31.5% ","22.2% ","18.7% ","24.2% ","2.39% ","5.59% ","6.34% ","3.28% ","5.33% ","3.38% ","3.49% ","2.75% "
"II.F.24","Average copayment (in dollars) for a hospital admission per day per employee enrolled in a health insurance plan that had a hospital admission copayment per day at private-sector establishments","415 ","suppressed","436 ","431 ","425 ","319 ","455 ","389 ","27.94 ","suppressed","54.02 ","76.79 ","39.44 ","36.79 ","49.73 ","34.27 "
"II.F.25","Average copayment (in dollars) for a hospital admission per stay per employee enrolled in a health insurance plan that had a hospital admission copayment per stay at private-sector establishments","646 ","501 ","288 ","467 ","324 ","896*","361 ","686 ","163.55 ","93.02 ","64.14 ","100.89 ","26.19 ","282.26*","51.11 ","184.99 "
"II.F.26","Average coinsurance (in percentages) for a hospital admission per employee enrolled in a health insurance plan that had a hospital coinsurance at private-sector establishments","20.6% ","24.5% ","28.5% ","23.5% ","23.0% ","18.8% ","26.5% ","19.8% ","0.62% ","2.43% ","1.89% ","2.27% ","1.13% ","0.75% ","1.55% ","0.65% "
"II.F.27","Percent of private-sector employees enrolled in a health insurance plan that had a coinsurance payment for hospital admission","66.9% ","60.2% ","45.5% ","57.0% ","54.9% ","76.1% ","52.4% ","69.5% ","2.76% ","7.93% ","6.49% ","6.18% ","4.82% ","3.91% ","4.59% ","3.13% "
"II.F.28","Percent of private-sector employees enrolled in a health insurance plan that had a separate deductible for prescription drugs","9.1% ","13.4%*","16.9% ","13.8% ","12.0%*","5.9%*","14.7% ","8.0% ","1.67% ","5.01%*","3.56% ","3.33% ","4.39%*","2.13%*","2.49% ","1.90% "
"II.F.29","Average prescription drug deductible (in dollars) per employee enrolled in a health insurance plan that had a separate prescription drug deductible at private sector establishments","268 ","suppressed","301 ","350 ","243 ","229 ","326 ","248 ","24.52 ","suppressed","34.20 ","54.91 ","38.33 ","45.89 ","38.28 ","28.78 "
"II.F.34","Among private-sector employees enrolled in a health insurance plan: Overall average (in percents) in a high deductible health insurance plan","40.0% ","31.1% ","42.8% ","37.5% ","35.8% ","42.5% ","36.9% ","40.6% ","2.31% ","7.28% ","6.81% ","5.50% ","5.66% ","3.05% ","4.35% ","2.60% "
"II.F.35","Percent of private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care","56.3% ","37.4% ","40.2% ","46.2% ","40.0% ","67.7% ","37.5% ","59.8% ","3.14% ","7.96% ","6.31% ","6.24% ","5.18% ","4.33% ","4.32% ","3.56% "
"II.F.36","Among private-sector employees enrolled in a plan that covers any of the costs of non-emergency out-of-network care, percent with an annual out-of-network deductible","90.8% ","89.5% ","94.6% ","89.5% ","86.1% ","91.8% ","93.5% ","90.5% ","1.78% ","5.96% ","3.22% ","3.84% ","4.88% ","2.23% ","2.32% ","1.97% "
"II.F.37","Average out-of-network individual deductible (in dollars) per employee enrolled with single coverage","3,800 ","8,769*","4,093 ","4,152 ","3,551 ","3,552 ","5,725 ","3,570 ","222.11 ","4560.65*","632.32 ","581.58 ","402.05 ","195.67 ","1441.54 ","170.62 "
"II.F.38","Average out-of-network employee-plus-one deductible (in dollars) per employee enrolled with employee-plus-one coverage","7,119 ","suppressed","suppressed","7,964 ","6,660 ","7,074 ","8,822 ","6,955 ","364.08 ","suppressed","suppressed","1479.57 ","988.28 ","418.13 ","1451.89 ","373.36 "
"II.F.39","Average out-of-network family deductible (in dollars) per employee enrolled with family coverage","7,676 ","suppressed","9,486 ","11,618 ","7,353 ","7,145 ","11,641 ","7,152 ","445.97 ","suppressed","1244.95 ","3390.01 ","1327.94 ","433.25 ","1798.65 ","414.82 "
"II.F.40","Average copayment (in dollars) per day for an out-of-network hospital admission per employee enrolled in a health insurance plan","715 ","suppressed","623 ","suppressed","512 ","suppressed","suppressed","779*","204.17 ","suppressed","22.03 ","suppressed","44.01 ","suppressed","suppressed","290.30*"
"II.F.41","Average copayment (in dollars) per stay for an out-of-network hospital admission per employee enrolled in a health insurance plan","1,899 ","238 ","suppressed","suppressed","suppressed","suppressed","suppressed","2,015 ","478.51 ","14.73 ","suppressed","suppressed","suppressed","suppressed","suppressed","504.88 "
"II.F.42","Average coinsurance (in percentages) for an out-of-network hospital admission per employee enrolled in a health insurance plan","41.3% ","37.7% ","47.4% ","43.6% ","42.1% ","40.7% ","46.1% ","40.8% ","1.43% ","4.43% ","4.17% ","3.61% ","2.73% ","1.84% ","2.97% ","1.52% "
"II.F.43","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with single coverage","9,211 ","12,083 ","12,790 ","10,020 ","11,010 ","8,422 ","12,269 ","8,927 ","421.45 ","1707.01 ","1230.76 ","1407.33 ","828.92 ","503.85 ","953.40 ","444.34 "
"II.F.44","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with employee-plus-one coverage","17,989 ","suppressed","21,313 ","20,015 ","19,577 ","17,267 ","20,577 ","17,805 ","1103.04 ","suppressed","3699.41 ","1696.71 ","1277.63 ","1444.75 ","2949.23 ","1160.93 "
"II.F.45","Average annual maximum out-of-pocket expense (in dollars) for out-of-network care per employee enrolled with family coverage","18,401 ","suppressed","21,524 ","20,424 ","20,622 ","17,465 ","22,325 ","17,968 ","895.84 ","suppressed","2626.74 ","1537.35 ","1501.38 ","1136.29 ","2311.04 ","958.51 "

